Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,66.7300033569336,67.2300033569336,66.4800033569336,67.19999694824219,60.16112518310547,70695900
2013-01-03,67.19999694824219,67.33999633789062,66.6500015258789,66.8499984741211,59.84778594970703,47366500
2013-01-04,66.87999725341797,66.87999725341797,66.47000122070312,66.62999725341797,59.65082550048828,33972500
2013-01-07,66.45999908447266,66.76000213623047,66.25,66.6500015258789,59.66875076293945,26766200
2013-01-08,66.63999938964844,66.81999969482422,66.16999816894531,66.5199966430664,59.55233383178711,28734900
2013-01-09,66.62000274658203,66.94999694824219,66.55000305175781,66.7699966430664,59.77616882324219,25600300
2013-01-10,67.2300033569336,67.2699966430664,66.55000305175781,67.16999816894531,60.13427734375,37528000
2013-01-11,67.13999938964844,67.29000091552734,67.0,67.26000213623047,60.21483612060547,21158600
2013-01-14,66.91999816894531,67.1500015258789,66.66999816894531,66.95999908447266,59.94626235961914,36768500
2013-01-15,66.62999725341797,66.7300033569336,66.33000183105469,66.62999725341797,59.65082550048828,31675300
2013-01-16,66.72000122070312,67.12999725341797,66.5999984741211,66.9000015258789,59.892547607421875,33822300
2013-01-17,67.16999816894531,67.4800033569336,67.05999755859375,67.22000122070312,60.17903518676758,32024200
2013-01-18,67.0199966430664,67.13999938964844,66.7699966430664,67.06999969482422,60.04475021362305,31992000
2013-01-22,67.13999938964844,67.2300033569336,66.7300033569336,67.18000030517578,60.143218994140625,32123100
2013-01-23,67.55999755859375,67.79000091552734,67.45999908447266,67.58999633789062,60.510276794433594,31975700
2013-01-24,66.66000366210938,67.27999877929688,66.55999755859375,66.66000366210938,59.67769241333008,42596300
2013-01-25,66.87000274658203,67.19000244140625,66.73999786376953,67.0,59.982112884521484,39240100
2013-01-28,67.01000213623047,67.37999725341797,66.93000030517578,67.1500015258789,60.11637496948242,32926100
2013-01-29,67.06999969482422,67.30999755859375,66.62999725341797,67.16000366210938,60.125308990478516,35554700
2013-01-30,67.27999877929688,67.4800033569336,66.87000274658203,67.0199966430664,59.9999885559082,34445000
2013-01-31,66.98999786376953,67.3499984741211,66.80999755859375,66.87000274658203,59.865692138671875,34870500
2013-02-01,67.33999633789062,67.77999877929688,67.06999969482422,67.66000366210938,60.57296371459961,53120800
2013-02-04,67.2699966430664,67.45999908447266,66.45999908447266,66.4800033569336,59.516517639160156,48483700
2013-02-05,66.7699966430664,67.66999816894531,66.61000061035156,67.45999908447266,60.39389419555664,35120300
2013-02-06,67.23999786376953,67.55000305175781,67.04000091552734,67.23999786376953,60.19694519042969,43593200
2013-02-07,67.31999969482422,67.37000274658203,66.55999755859375,67.30000305175781,60.25065994262695,46017900
2013-02-08,67.63999938964844,68.12999725341797,67.62999725341797,67.98999786376953,60.86840057373047,39837200
2013-02-11,68.02999877929688,68.05999755859375,67.77999877929688,68.01000213623047,60.88628387451172,17650400
2013-02-12,67.91999816894531,68.05000305175781,67.66000366210938,67.7300033569336,60.635616302490234,22057900
2013-02-13,67.93000030517578,68.2300033569336,67.7699966430664,67.97000122070312,60.85047912597656,23494700
2013-02-14,67.66000366210938,68.05000305175781,67.62000274658203,67.94999694824219,60.83258056640625,24478800
2013-02-15,67.94000244140625,68.11000061035156,67.55999755859375,67.75,60.653507232666016,25333600
2013-02-19,67.87999725341797,68.26000213623047,67.86000061035156,68.23999786376953,61.09219741821289,23436500
2013-02-20,68.22000122070312,68.25,67.18000030517578,67.19000244140625,60.15217590332031,38200300
2013-02-21,66.94000244140625,67.01000213623047,66.2300033569336,66.47000122070312,59.50758361816406,45855600
2013-02-22,66.8499984741211,67.1500015258789,66.58999633789062,67.13999938964844,60.107398986816406,21968000
2013-02-25,67.56999969482422,67.80999755859375,66.25,66.30999755859375,59.36435317993164,40927600
2013-02-26,66.4000015258789,66.68000030517578,65.95999908447266,66.55999755859375,59.58816909790039,42088800
2013-02-27,66.55999755859375,67.6500015258789,66.47000122070312,67.23999786376953,60.19694519042969,36339500
2013-02-28,67.25,67.73999786376953,67.08999633789062,67.0999984741211,60.071598052978516,28557300
2013-03-01,66.87000274658203,67.5,66.54000091552734,67.37999725341797,60.32228088378906,31617200
2013-03-04,67.16000366210938,67.69000244140625,67.06999969482422,67.68000030517578,60.59084701538086,19380500
2013-03-05,68.08000183105469,68.7699966430664,68.08000183105469,68.68000030517578,61.48611831665039,35581900
2013-03-06,68.88999938964844,68.91000366210938,68.41999816894531,68.51000213623047,61.33391571044922,29071100
2013-03-07,68.58999633789062,68.80000305175781,68.44999694824219,68.69000244140625,61.49506378173828,21775900
2013-03-08,68.91999816894531,69.0199966430664,68.5,68.7699966430664,61.56668472290039,26159900
2013-03-11,68.68000030517578,68.98999786376953,68.47000122070312,68.97000122070312,61.745731353759766,23187900
2013-03-12,68.7699966430664,68.93000030517578,68.38999938964844,68.72000122070312,61.52193069458008,27575400
2013-03-13,68.80999755859375,68.88999938964844,68.38999938964844,68.62999725341797,61.441341400146484,34297300
2013-03-14,68.87000274658203,69.01000213623047,68.70999908447266,68.86000061035156,61.64722442626953,31530800
2013-03-15,68.75,68.79000091552734,68.33999633789062,68.51000213623047,61.47584915161133,30752600
2013-03-18,67.87999725341797,68.63999938964844,67.7300033569336,68.36000061035156,61.341243743896484,36163000
2013-03-19,68.56999969482422,68.69999694824219,67.62000274658203,68.2300033569336,61.2246208190918,33125100
2013-03-20,68.70999908447266,68.86000061035156,68.38999938964844,68.70999908447266,61.65533447265625,28035400
2013-03-21,68.08000183105469,68.25,67.7699966430664,67.93000030517578,60.95542907714844,30050800
2013-03-22,68.20999908447266,68.63999938964844,68.12999725341797,68.58999633789062,61.54764938354492,28837200
2013-03-25,68.80999755859375,68.95999908447266,68.01000213623047,68.33999633789062,61.32331466674805,24909800
2013-03-26,68.5999984741211,68.7300033569336,68.44999694824219,68.70999908447266,61.65533447265625,19725200
2013-03-27,68.23999786376953,68.8499984741211,68.13999938964844,68.80000305175781,61.736083984375,22539500
2013-03-28,68.80000305175781,69.05999755859375,68.63999938964844,68.97000122070312,61.88864517211914,23662800
2013-04-01,69.0199966430664,69.08999633789062,68.30999755859375,68.5,61.4669075012207,28112800
2013-04-02,68.83000183105469,69.2699966430664,68.7699966430664,69.04000091552734,61.9514274597168,29431900
2013-04-03,69.08000183105469,69.18000030517578,68.23999786376953,68.41000366210938,61.38613510131836,35131200
2013-04-04,68.37999725341797,68.5999984741211,68.05999755859375,68.43000030517578,61.404075622558594,32287400
2013-04-05,67.3499984741211,67.95999908447266,67.19000244140625,67.86000061035156,60.89261245727539,55610800
2013-04-08,67.88999938964844,68.23999786376953,67.69000244140625,68.22000122070312,61.21565628051758,17891600
2013-04-09,68.4000015258789,68.95999908447266,68.08999633789062,68.68000030517578,61.62840270996094,30931400
